timestamp,tag_name,asset_id,value,unit,quality
2026-04-11T17:45:00Z,CP-001.LOAD_PCT,CP-001,68.7,%,Good
2026-04-11T18:00:00Z,CP-001.LOAD_PCT,CP-001,66.8,%,Good
2026-04-11T18:15:00Z,CP-001.LOAD_PCT,CP-001,71.7,%,Good
2026-04-11T18:30:00Z,CP-001.LOAD_PCT,CP-001,70.8,%,Good
2026-04-11T18:45:00Z,CP-001.LOAD_PCT,CP-001,63.5,%,Good
2026-04-11T19:00:00Z,CP-001.LOAD_PCT,CP-001,69.3,%,Good
2026-04-11T19:15:00Z,CP-001.LOAD_PCT,CP-001,62.7,%,Good
2026-04-11T19:30:00Z,CP-001.LOAD_PCT,CP-001,74.7,%,Good
2026-04-11T19:45:00Z,CP-001.LOAD_PCT,CP-001,69.7,%,Good
2026-04-11T20:00:00Z,CP-001.LOAD_PCT,CP-001,64.5,%,Good
2026-04-11T20:15:00Z,CP-001.LOAD_PCT,CP-001,66.6,%,Good
2026-04-11T20:30:00Z,CP-001.LOAD_PCT,CP-001,73.0,%,Good
2026-04-11T20:45:00Z,CP-001.LOAD_PCT,CP-001,66.7,%,Good
2026-04-11T21:00:00Z,CP-001.LOAD_PCT,CP-001,66.7,%,Good
2026-04-11T21:15:00Z,CP-001.LOAD_PCT,CP-001,65.5,%,Good
2026-04-11T21:30:00Z,CP-001.LOAD_PCT,CP-001,65.3,%,Good
2026-04-11T21:45:00Z,CP-001.LOAD_PCT,CP-001,67.1,%,Good
2026-04-11T22:00:00Z,CP-001.LOAD_PCT,CP-001,67.5,%,Good
2026-04-11T22:15:00Z,CP-001.LOAD_PCT,CP-001,64.1,%,Good
2026-04-11T22:30:00Z,CP-001.LOAD_PCT,CP-001,65.3,%,Good
2026-04-11T22:45:00Z,CP-001.LOAD_PCT,CP-001,67.2,%,Good
2026-04-11T23:00:00Z,CP-001.LOAD_PCT,CP-001,60.9,%,Good
2026-04-11T23:15:00Z,CP-001.LOAD_PCT,CP-001,56.8,%,Good
2026-04-11T23:30:00Z,CP-001.LOAD_PCT,CP-001,60.9,%,Good
2026-04-11T23:45:00Z,CP-001.LOAD_PCT,CP-001,48.7,%,Good
2026-04-12T00:00:00Z,CP-001.LOAD_PCT,CP-001,69.6,%,Good
2026-04-12T00:15:00Z,CP-001.LOAD_PCT,CP-001,65.8,%,Good
2026-04-12T00:30:00Z,CP-001.LOAD_PCT,CP-001,53.2,%,Good
2026-04-12T00:45:00Z,CP-001.LOAD_PCT,CP-001,66.8,%,Good
2026-04-12T01:00:00Z,CP-001.LOAD_PCT,CP-001,51.2,%,Good
2026-04-12T01:15:00Z,CP-001.LOAD_PCT,CP-001,60.1,%,Good
2026-04-12T01:30:00Z,CP-001.LOAD_PCT,CP-001,73.4,%,Good
2026-04-12T01:45:00Z,CP-001.LOAD_PCT,CP-001,63.8,%,Good
2026-04-12T02:00:00Z,CP-001.LOAD_PCT,CP-001,60.4,%,Good
2026-04-12T02:15:00Z,CP-001.LOAD_PCT,CP-001,58.3,%,Good
2026-04-12T02:30:00Z,CP-001.LOAD_PCT,CP-001,64.9,%,Good
2026-04-12T02:45:00Z,CP-001.LOAD_PCT,CP-001,68.5,%,Good
2026-04-12T03:00:00Z,CP-001.LOAD_PCT,CP-001,63.4,%,Good
2026-04-12T03:15:00Z,CP-001.LOAD_PCT,CP-001,62.6,%,Good
2026-04-12T03:30:00Z,CP-001.LOAD_PCT,CP-001,69.1,%,Good
2026-04-12T03:45:00Z,CP-001.LOAD_PCT,CP-001,57.3,%,Good
2026-04-12T04:00:00Z,CP-001.LOAD_PCT,CP-001,62.3,%,Good
2026-04-12T04:15:00Z,CP-001.LOAD_PCT,CP-001,61.2,%,Good
2026-04-12T04:30:00Z,CP-001.LOAD_PCT,CP-001,66.4,%,Good
2026-04-12T04:45:00Z,CP-001.LOAD_PCT,CP-001,57.9,%,Good
2026-04-12T05:00:00Z,CP-001.LOAD_PCT,CP-001,61.2,%,Good
2026-04-12T05:15:00Z,CP-001.LOAD_PCT,CP-001,63.6,%,Good
2026-04-12T05:30:00Z,CP-001.LOAD_PCT,CP-001,62.8,%,Good
2026-04-12T05:45:00Z,CP-001.LOAD_PCT,CP-001,65.5,%,Good
2026-04-12T06:00:00Z,CP-001.LOAD_PCT,CP-001,63.0,%,Good
2026-04-12T06:15:00Z,CP-001.LOAD_PCT,CP-001,59.9,%,Good
2026-04-12T06:30:00Z,CP-001.LOAD_PCT,CP-001,63.5,%,Good
2026-04-12T06:45:00Z,CP-001.LOAD_PCT,CP-001,63.1,%,Good
2026-04-12T07:00:00Z,CP-001.LOAD_PCT,CP-001,63.1,%,Good
2026-04-12T07:15:00Z,CP-001.LOAD_PCT,CP-001,73.2,%,Good
2026-04-12T07:30:00Z,CP-001.LOAD_PCT,CP-001,74.7,%,Good
2026-04-12T07:45:00Z,CP-001.LOAD_PCT,CP-001,64.0,%,Good
2026-04-12T08:00:00Z,CP-001.LOAD_PCT,CP-001,62.2,%,Good
2026-04-12T08:15:00Z,CP-001.LOAD_PCT,CP-001,65.2,%,Good
2026-04-12T08:30:00Z,CP-001.LOAD_PCT,CP-001,71.2,%,Good
2026-04-12T08:45:00Z,CP-001.LOAD_PCT,CP-001,70.3,%,Good
2026-04-12T09:00:00Z,CP-001.LOAD_PCT,CP-001,71.2,%,Good
2026-04-12T09:15:00Z,CP-001.LOAD_PCT,CP-001,69.2,%,Good
2026-04-12T09:30:00Z,CP-001.LOAD_PCT,CP-001,69.3,%,Good
2026-04-12T09:45:00Z,CP-001.LOAD_PCT,CP-001,69.5,%,Good
2026-04-12T10:00:00Z,CP-001.LOAD_PCT,CP-001,65.2,%,Good
2026-04-12T10:15:00Z,CP-001.LOAD_PCT,CP-001,67.8,%,Good
2026-04-12T10:30:00Z,CP-001.LOAD_PCT,CP-001,71.8,%,Good
2026-04-12T10:45:00Z,CP-001.LOAD_PCT,CP-001,66.9,%,Good
2026-04-12T11:00:00Z,CP-001.LOAD_PCT,CP-001,69.0,%,Good
2026-04-12T11:15:00Z,CP-001.LOAD_PCT,CP-001,64.8,%,Good
2026-04-12T11:30:00Z,CP-001.LOAD_PCT,CP-001,71.9,%,Good
2026-04-12T11:45:00Z,CP-001.LOAD_PCT,CP-001,68.4,%,Good
2026-04-12T12:00:00Z,CP-001.LOAD_PCT,CP-001,69.3,%,Good
2026-04-12T12:15:00Z,CP-001.LOAD_PCT,CP-001,71.2,%,Good
2026-04-12T12:30:00Z,CP-001.LOAD_PCT,CP-001,61.2,%,Good
2026-04-12T12:45:00Z,CP-001.LOAD_PCT,CP-001,77.3,%,Good
2026-04-12T13:00:00Z,CP-001.LOAD_PCT,CP-001,65.7,%,Good
2026-04-12T13:15:00Z,CP-001.LOAD_PCT,CP-001,67.6,%,Good
2026-04-12T13:30:00Z,CP-001.LOAD_PCT,CP-001,67.1,%,Good
2026-04-12T13:45:00Z,CP-001.LOAD_PCT,CP-001,74.9,%,Good
2026-04-12T14:00:00Z,CP-001.LOAD_PCT,CP-001,66.7,%,Good
2026-04-12T14:15:00Z,CP-001.LOAD_PCT,CP-001,69.1,%,Good
2026-04-12T14:30:00Z,CP-001.LOAD_PCT,CP-001,68.3,%,Good
2026-04-12T14:45:00Z,CP-001.LOAD_PCT,CP-001,68.1,%,Good
2026-04-12T15:00:00Z,CP-001.LOAD_PCT,CP-001,68.5,%,Good
2026-04-12T15:15:00Z,CP-001.LOAD_PCT,CP-001,79.9,%,Good
2026-04-12T15:30:00Z,CP-001.LOAD_PCT,CP-001,64.2,%,Good
2026-04-12T15:45:00Z,CP-001.LOAD_PCT,CP-001,63.8,%,Good
2026-04-12T16:00:00Z,CP-001.LOAD_PCT,CP-001,63.5,%,Good
2026-04-12T16:15:00Z,CP-001.LOAD_PCT,CP-001,58.6,%,Good
2026-04-12T16:30:00Z,CP-001.LOAD_PCT,CP-001,66.4,%,Good
2026-04-12T16:45:00Z,CP-001.LOAD_PCT,CP-001,58.0,%,Good
2026-04-12T17:00:00Z,CP-001.LOAD_PCT,CP-001,64.0,%,Good
2026-04-12T17:15:00Z,CP-001.LOAD_PCT,CP-001,63.0,%,Good
2026-04-12T17:30:00Z,CP-001.LOAD_PCT,CP-001,63.9,%,Good
2026-04-12T17:45:00Z,CP-001.LOAD_PCT,CP-001,66.4,%,Good
2026-04-12T18:00:00Z,CP-001.LOAD_PCT,CP-001,73.5,%,Good
2026-04-12T18:15:00Z,CP-001.LOAD_PCT,CP-001,66.7,%,Good
2026-04-12T18:30:00Z,CP-001.LOAD_PCT,CP-001,69.8,%,Good
2026-04-12T18:45:00Z,CP-001.LOAD_PCT,CP-001,65.8,%,Good
2026-04-12T19:00:00Z,CP-001.LOAD_PCT,CP-001,68.7,%,Good
2026-04-12T19:15:00Z,CP-001.LOAD_PCT,CP-001,62.3,%,Good
2026-04-12T19:30:00Z,CP-001.LOAD_PCT,CP-001,68.0,%,Good
2026-04-12T19:45:00Z,CP-001.LOAD_PCT,CP-001,63.7,%,Good
2026-04-12T20:00:00Z,CP-001.LOAD_PCT,CP-001,71.2,%,Good
2026-04-12T20:15:00Z,CP-001.LOAD_PCT,CP-001,68.0,%,Good
2026-04-12T20:30:00Z,CP-001.LOAD_PCT,CP-001,64.8,%,Good
2026-04-12T20:45:00Z,CP-001.LOAD_PCT,CP-001,67.4,%,Good
2026-04-12T21:00:00Z,CP-001.LOAD_PCT,CP-001,72.7,%,Good
2026-04-12T21:15:00Z,CP-001.LOAD_PCT,CP-001,71.0,%,Good
2026-04-12T21:30:00Z,CP-001.LOAD_PCT,CP-001,63.2,%,Good
2026-04-12T21:45:00Z,CP-001.LOAD_PCT,CP-001,57.9,%,Good
2026-04-12T22:00:00Z,CP-001.LOAD_PCT,CP-001,56.6,%,Good
2026-04-12T22:15:00Z,CP-001.LOAD_PCT,CP-001,59.0,%,Good
2026-04-12T22:30:00Z,CP-001.LOAD_PCT,CP-001,69.2,%,Good
2026-04-12T22:45:00Z,CP-001.LOAD_PCT,CP-001,62.3,%,Good
2026-04-12T23:00:00Z,CP-001.LOAD_PCT,CP-001,63.1,%,Good
2026-04-12T23:15:00Z,CP-001.LOAD_PCT,CP-001,66.1,%,Good
2026-04-12T23:30:00Z,CP-001.LOAD_PCT,CP-001,57.0,%,Good
2026-04-12T23:45:00Z,CP-001.LOAD_PCT,CP-001,59.1,%,Good
2026-04-13T00:00:00Z,CP-001.LOAD_PCT,CP-001,74.3,%,Good
2026-04-13T00:15:00Z,CP-001.LOAD_PCT,CP-001,66.5,%,Good
2026-04-13T00:30:00Z,CP-001.LOAD_PCT,CP-001,62.9,%,Good
2026-04-13T00:45:00Z,CP-001.LOAD_PCT,CP-001,68.2,%,Good
2026-04-13T01:00:00Z,CP-001.LOAD_PCT,CP-001,71.0,%,Good
2026-04-13T01:15:00Z,CP-001.LOAD_PCT,CP-001,67.7,%,Good
2026-04-13T01:30:00Z,CP-001.LOAD_PCT,CP-001,66.5,%,Good
2026-04-13T01:45:00Z,CP-001.LOAD_PCT,CP-001,68.7,%,Good
2026-04-13T02:00:00Z,CP-001.LOAD_PCT,CP-001,70.4,%,Good
2026-04-13T02:15:00Z,CP-001.LOAD_PCT,CP-001,72.6,%,Good
2026-04-13T02:30:00Z,CP-001.LOAD_PCT,CP-001,63.4,%,Good
2026-04-13T02:45:00Z,CP-001.LOAD_PCT,CP-001,74.7,%,Good
2026-04-13T03:00:00Z,CP-001.LOAD_PCT,CP-001,70.6,%,Good
2026-04-13T03:15:00Z,CP-001.LOAD_PCT,CP-001,69.2,%,Good
2026-04-13T03:30:00Z,CP-001.LOAD_PCT,CP-001,69.0,%,Good
2026-04-13T03:45:00Z,CP-001.LOAD_PCT,CP-001,68.5,%,Good
2026-04-13T04:00:00Z,CP-001.LOAD_PCT,CP-001,60.4,%,Good
2026-04-13T04:15:00Z,CP-001.LOAD_PCT,CP-001,69.9,%,Good
2026-04-13T04:30:00Z,CP-001.LOAD_PCT,CP-001,68.8,%,Good
2026-04-13T04:45:00Z,CP-001.LOAD_PCT,CP-001,71.2,%,Good
2026-04-13T05:00:00Z,CP-001.LOAD_PCT,CP-001,55.8,%,Good
2026-04-13T05:15:00Z,CP-001.LOAD_PCT,CP-001,72.6,%,Good
2026-04-13T05:30:00Z,CP-001.LOAD_PCT,CP-001,81.0,%,Good
2026-04-13T05:45:00Z,CP-001.LOAD_PCT,CP-001,76.0,%,Good
2026-04-13T06:00:00Z,CP-001.LOAD_PCT,CP-001,75.6,%,Good
2026-04-13T06:15:00Z,CP-001.LOAD_PCT,CP-001,71.7,%,Good
2026-04-13T06:30:00Z,CP-001.LOAD_PCT,CP-001,73.3,%,Good
2026-04-13T06:45:00Z,CP-001.LOAD_PCT,CP-001,78.3,%,Good
2026-04-13T07:00:00Z,CP-001.LOAD_PCT,CP-001,76.1,%,Good
2026-04-13T07:15:00Z,CP-001.LOAD_PCT,CP-001,81.3,%,Good
2026-04-13T07:30:00Z,CP-001.LOAD_PCT,CP-001,65.6,%,Good
2026-04-13T07:45:00Z,CP-001.LOAD_PCT,CP-001,79.1,%,Good
2026-04-13T08:00:00Z,CP-001.LOAD_PCT,CP-001,75.1,%,Good
2026-04-13T08:15:00Z,CP-001.LOAD_PCT,CP-001,73.1,%,Good
2026-04-13T08:30:00Z,CP-001.LOAD_PCT,CP-001,74.5,%,Good
2026-04-13T08:45:00Z,CP-001.LOAD_PCT,CP-001,76.6,%,Good
2026-04-13T09:00:00Z,CP-001.LOAD_PCT,CP-001,74.8,%,Good
2026-04-13T09:15:00Z,CP-001.LOAD_PCT,CP-001,67.4,%,Good
2026-04-13T09:30:00Z,CP-001.LOAD_PCT,CP-001,80.8,%,Good
2026-04-13T09:45:00Z,CP-001.LOAD_PCT,CP-001,65.3,%,Good
2026-04-13T10:00:00Z,CP-001.LOAD_PCT,CP-001,75.4,%,Good
2026-04-13T10:15:00Z,CP-001.LOAD_PCT,CP-001,69.7,%,Good
2026-04-13T10:30:00Z,CP-001.LOAD_PCT,CP-001,71.5,%,Good
2026-04-13T10:45:00Z,CP-001.LOAD_PCT,CP-001,71.5,%,Good
2026-04-13T11:00:00Z,CP-001.LOAD_PCT,CP-001,73.1,%,Good
2026-04-13T11:15:00Z,CP-001.LOAD_PCT,CP-001,64.8,%,Good
2026-04-13T11:30:00Z,CP-001.LOAD_PCT,CP-001,76.8,%,Good
2026-04-13T11:45:00Z,CP-001.LOAD_PCT,CP-001,88.3,%,Good
2026-04-13T12:00:00Z,CP-001.LOAD_PCT,CP-001,78.9,%,Good
2026-04-13T12:15:00Z,CP-001.LOAD_PCT,CP-001,69.9,%,Good
2026-04-13T12:30:00Z,CP-001.LOAD_PCT,CP-001,86.2,%,Good
2026-04-13T12:45:00Z,CP-001.LOAD_PCT,CP-001,72.6,%,Good
2026-04-13T13:00:00Z,CP-001.LOAD_PCT,CP-001,67.2,%,Good
2026-04-13T13:15:00Z,CP-001.LOAD_PCT,CP-001,72.3,%,Good
2026-04-13T13:30:00Z,CP-001.LOAD_PCT,CP-001,76.2,%,Good
2026-04-13T13:45:00Z,CP-001.LOAD_PCT,CP-001,74.2,%,Good
2026-04-13T14:00:00Z,CP-001.LOAD_PCT,CP-001,82.9,%,Good
2026-04-13T14:15:00Z,CP-001.LOAD_PCT,CP-001,82.5,%,Good
2026-04-13T14:30:00Z,CP-001.LOAD_PCT,CP-001,71.5,%,Good
2026-04-13T14:45:00Z,CP-001.LOAD_PCT,CP-001,70.9,%,Good
2026-04-13T15:00:00Z,CP-001.LOAD_PCT,CP-001,75.4,%,Good
2026-04-13T15:15:00Z,CP-001.LOAD_PCT,CP-001,81.7,%,Good
2026-04-13T15:30:00Z,CP-001.LOAD_PCT,CP-001,76.2,%,Good
2026-04-13T15:45:00Z,CP-001.LOAD_PCT,CP-001,83.0,%,Good
2026-04-13T16:00:00Z,CP-001.LOAD_PCT,CP-001,77.4,%,Good
2026-04-13T16:15:00Z,CP-001.LOAD_PCT,CP-001,67.3,%,Good
2026-04-13T16:30:00Z,CP-001.LOAD_PCT,CP-001,66.6,%,Good
2026-04-13T16:45:00Z,CP-001.LOAD_PCT,CP-001,66.0,%,Good
2026-04-13T17:00:00Z,CP-001.LOAD_PCT,CP-001,66.9,%,Good
2026-04-13T17:15:00Z,CP-001.LOAD_PCT,CP-001,68.6,%,Good
2026-04-13T17:30:00Z,CP-001.LOAD_PCT,CP-001,69.5,%,Good
2026-04-13T17:45:00Z,CP-001.LOAD_PCT,CP-001,75.4,%,Good
2026-04-13T18:00:00Z,CP-001.LOAD_PCT,CP-001,62.4,%,Good
2026-04-13T18:15:00Z,CP-001.LOAD_PCT,CP-001,66.3,%,Good
2026-04-13T18:30:00Z,CP-001.LOAD_PCT,CP-001,70.1,%,Good
2026-04-13T18:45:00Z,CP-001.LOAD_PCT,CP-001,60.7,%,Good
2026-04-13T19:00:00Z,CP-001.LOAD_PCT,CP-001,64.7,%,Good
2026-04-13T19:15:00Z,CP-001.LOAD_PCT,CP-001,70.2,%,Good
2026-04-13T19:30:00Z,CP-001.LOAD_PCT,CP-001,78.7,%,Good
2026-04-13T19:45:00Z,CP-001.LOAD_PCT,CP-001,72.0,%,Good
2026-04-13T20:00:00Z,CP-001.LOAD_PCT,CP-001,66.5,%,Good
2026-04-13T20:15:00Z,CP-001.LOAD_PCT,CP-001,72.3,%,Good
2026-04-13T20:30:00Z,CP-001.LOAD_PCT,CP-001,69.8,%,Good
2026-04-13T20:45:00Z,CP-001.LOAD_PCT,CP-001,70.4,%,Good
2026-04-13T21:00:00Z,CP-001.LOAD_PCT,CP-001,66.6,%,Good
2026-04-13T21:15:00Z,CP-001.LOAD_PCT,CP-001,74.4,%,Good
2026-04-13T21:30:00Z,CP-001.LOAD_PCT,CP-001,66.4,%,Good
2026-04-13T21:45:00Z,CP-001.LOAD_PCT,CP-001,71.8,%,Good
2026-04-13T22:00:00Z,CP-001.LOAD_PCT,CP-001,65.3,%,Good
2026-04-13T22:15:00Z,CP-001.LOAD_PCT,CP-001,78.2,%,Good
2026-04-13T22:30:00Z,CP-001.LOAD_PCT,CP-001,71.4,%,Good
2026-04-13T22:45:00Z,CP-001.LOAD_PCT,CP-001,67.1,%,Good
2026-04-13T23:00:00Z,CP-001.LOAD_PCT,CP-001,66.2,%,Good
2026-04-13T23:15:00Z,CP-001.LOAD_PCT,CP-001,71.5,%,Good
2026-04-13T23:30:00Z,CP-001.LOAD_PCT,CP-001,72.9,%,Good
2026-04-13T23:45:00Z,CP-001.LOAD_PCT,CP-001,72.5,%,Good
2026-04-14T00:00:00Z,CP-001.LOAD_PCT,CP-001,66.9,%,Good
2026-04-14T00:15:00Z,CP-001.LOAD_PCT,CP-001,69.6,%,Good
2026-04-14T00:30:00Z,CP-001.LOAD_PCT,CP-001,73.9,%,Good
2026-04-14T00:45:00Z,CP-001.LOAD_PCT,CP-001,69.5,%,Good
2026-04-14T01:00:00Z,CP-001.LOAD_PCT,CP-001,74.9,%,Good
2026-04-14T01:15:00Z,CP-001.LOAD_PCT,CP-001,63.3,%,Good
2026-04-14T01:30:00Z,CP-001.LOAD_PCT,CP-001,61.1,%,Good
2026-04-14T01:45:00Z,CP-001.LOAD_PCT,CP-001,64.6,%,Good
2026-04-14T02:00:00Z,CP-001.LOAD_PCT,CP-001,67.9,%,Good
2026-04-14T02:15:00Z,CP-001.LOAD_PCT,CP-001,68.1,%,Good
2026-04-14T02:30:00Z,CP-001.LOAD_PCT,CP-001,73.9,%,Good
2026-04-14T02:45:00Z,CP-001.LOAD_PCT,CP-001,70.0,%,Good
2026-04-14T03:00:00Z,CP-001.LOAD_PCT,CP-001,75.1,%,Good
2026-04-14T03:15:00Z,CP-001.LOAD_PCT,CP-001,60.0,%,Good
2026-04-14T03:30:00Z,CP-001.LOAD_PCT,CP-001,70.2,%,Good
2026-04-14T03:45:00Z,CP-001.LOAD_PCT,CP-001,73.4,%,Good
2026-04-14T04:00:00Z,CP-001.LOAD_PCT,CP-001,67.3,%,Good
2026-04-14T04:15:00Z,CP-001.LOAD_PCT,CP-001,74.7,%,Good
2026-04-14T04:30:00Z,CP-001.LOAD_PCT,CP-001,70.3,%,Good
2026-04-14T04:45:00Z,CP-001.LOAD_PCT,CP-001,68.0,%,Good
2026-04-14T05:00:00Z,CP-001.LOAD_PCT,CP-001,73.2,%,Good
2026-04-14T05:15:00Z,CP-001.LOAD_PCT,CP-001,64.8,%,Good
2026-04-14T05:30:00Z,CP-001.LOAD_PCT,CP-001,67.0,%,Good
2026-04-14T05:45:00Z,CP-001.LOAD_PCT,CP-001,68.7,%,Good
2026-04-14T06:00:00Z,CP-001.LOAD_PCT,CP-001,68.1,%,Good
2026-04-14T06:15:00Z,CP-001.LOAD_PCT,CP-001,81.6,%,Good
2026-04-14T06:30:00Z,CP-001.LOAD_PCT,CP-001,73.3,%,Good
2026-04-14T06:45:00Z,CP-001.LOAD_PCT,CP-001,78.5,%,Good
2026-04-14T07:00:00Z,CP-001.LOAD_PCT,CP-001,76.0,%,Good
2026-04-14T07:15:00Z,CP-001.LOAD_PCT,CP-001,78.6,%,Good
2026-04-14T07:30:00Z,CP-001.LOAD_PCT,CP-001,64.1,%,Good
2026-04-14T07:45:00Z,CP-001.LOAD_PCT,CP-001,70.8,%,Good
2026-04-14T08:00:00Z,CP-001.LOAD_PCT,CP-001,69.9,%,Good
2026-04-14T08:15:00Z,CP-001.LOAD_PCT,CP-001,73.0,%,Good
2026-04-14T08:30:00Z,CP-001.LOAD_PCT,CP-001,66.3,%,Good
2026-04-14T08:45:00Z,CP-001.LOAD_PCT,CP-001,79.4,%,Good
2026-04-14T09:00:00Z,CP-001.LOAD_PCT,CP-001,66.3,%,Good
2026-04-14T09:15:00Z,CP-001.LOAD_PCT,CP-001,76.8,%,Good
2026-04-14T09:30:00Z,CP-001.LOAD_PCT,CP-001,72.5,%,Good
2026-04-14T09:45:00Z,CP-001.LOAD_PCT,CP-001,81.9,%,Good
2026-04-14T10:00:00Z,CP-001.LOAD_PCT,CP-001,74.6,%,Good
2026-04-14T10:15:00Z,CP-001.LOAD_PCT,CP-001,74.8,%,Good
2026-04-14T10:30:00Z,CP-001.LOAD_PCT,CP-001,81.4,%,Good
2026-04-14T10:45:00Z,CP-001.LOAD_PCT,CP-001,77.4,%,Good
2026-04-14T11:00:00Z,CP-001.LOAD_PCT,CP-001,76.9,%,Good
2026-04-14T11:15:00Z,CP-001.LOAD_PCT,CP-001,71.6,%,Good
2026-04-14T11:30:00Z,CP-001.LOAD_PCT,CP-001,78.8,%,Good
2026-04-14T11:45:00Z,CP-001.LOAD_PCT,CP-001,80.0,%,Good
2026-04-14T12:00:00Z,CP-001.LOAD_PCT,CP-001,71.7,%,Good
2026-04-14T12:15:00Z,CP-001.LOAD_PCT,CP-001,71.0,%,Good
2026-04-14T12:30:00Z,CP-001.LOAD_PCT,CP-001,79.4,%,Good
2026-04-14T12:45:00Z,CP-001.LOAD_PCT,CP-001,80.6,%,Good
2026-04-14T13:00:00Z,CP-001.LOAD_PCT,CP-001,78.3,%,Good
2026-04-14T13:15:00Z,CP-001.LOAD_PCT,CP-001,76.6,%,Good
2026-04-14T13:30:00Z,CP-001.LOAD_PCT,CP-001,76.9,%,Good
2026-04-14T13:45:00Z,CP-001.LOAD_PCT,CP-001,75.2,%,Good
2026-04-14T14:00:00Z,CP-001.LOAD_PCT,CP-001,75.7,%,Good
2026-04-14T14:15:00Z,CP-001.LOAD_PCT,CP-001,83.1,%,Good
2026-04-14T14:30:00Z,CP-001.LOAD_PCT,CP-001,71.3,%,Good
2026-04-14T14:45:00Z,CP-001.LOAD_PCT,CP-001,73.9,%,Good
2026-04-14T15:00:00Z,CP-001.LOAD_PCT,CP-001,73.6,%,Good
2026-04-14T15:15:00Z,CP-001.LOAD_PCT,CP-001,79.8,%,Good
2026-04-14T15:30:00Z,CP-001.LOAD_PCT,CP-001,76.2,%,Good
2026-04-14T15:45:00Z,CP-001.LOAD_PCT,CP-001,81.2,%,Good
2026-04-14T16:00:00Z,CP-001.LOAD_PCT,CP-001,70.1,%,Good
2026-04-14T16:15:00Z,CP-001.LOAD_PCT,CP-001,72.3,%,Good
2026-04-14T16:30:00Z,CP-001.LOAD_PCT,CP-001,74.8,%,Good
2026-04-14T16:45:00Z,CP-001.LOAD_PCT,CP-001,73.2,%,Good
2026-04-14T17:00:00Z,CP-001.LOAD_PCT,CP-001,68.7,%,Good
2026-04-14T17:15:00Z,CP-001.LOAD_PCT,CP-001,70.0,%,Good
2026-04-14T17:30:00Z,CP-001.LOAD_PCT,CP-001,66.5,%,Good
2026-04-14T17:45:00Z,CP-001.LOAD_PCT,CP-001,82.8,%,Good
2026-04-14T18:00:00Z,CP-001.LOAD_PCT,CP-001,67.6,%,Good
2026-04-14T18:15:00Z,CP-001.LOAD_PCT,CP-001,73.0,%,Good
2026-04-14T18:30:00Z,CP-001.LOAD_PCT,CP-001,80.9,%,Good
2026-04-14T18:45:00Z,CP-001.LOAD_PCT,CP-001,66.2,%,Good
2026-04-14T19:00:00Z,CP-001.LOAD_PCT,CP-001,72.1,%,Good
2026-04-14T19:15:00Z,CP-001.LOAD_PCT,CP-001,68.0,%,Good
2026-04-14T19:30:00Z,CP-001.LOAD_PCT,CP-001,66.7,%,Good
2026-04-14T19:45:00Z,CP-001.LOAD_PCT,CP-001,83.9,%,Good
2026-04-14T20:00:00Z,CP-001.LOAD_PCT,CP-001,71.3,%,Good
2026-04-14T20:15:00Z,CP-001.LOAD_PCT,CP-001,65.6,%,Good
2026-04-14T20:30:00Z,CP-001.LOAD_PCT,CP-001,69.1,%,Good
2026-04-14T20:45:00Z,CP-001.LOAD_PCT,CP-001,65.0,%,Good
2026-04-14T21:00:00Z,CP-001.LOAD_PCT,CP-001,64.1,%,Good
2026-04-14T21:15:00Z,CP-001.LOAD_PCT,CP-001,69.7,%,Good
2026-04-14T21:30:00Z,CP-001.LOAD_PCT,CP-001,73.2,%,Good
2026-04-14T21:45:00Z,CP-001.LOAD_PCT,CP-001,73.7,%,Good
2026-04-14T22:00:00Z,CP-001.LOAD_PCT,CP-001,74.6,%,Good
2026-04-14T22:15:00Z,CP-001.LOAD_PCT,CP-001,54.6,%,Good
2026-04-14T22:30:00Z,CP-001.LOAD_PCT,CP-001,67.7,%,Good
2026-04-14T22:45:00Z,CP-001.LOAD_PCT,CP-001,71.0,%,Good
2026-04-14T23:00:00Z,CP-001.LOAD_PCT,CP-001,57.2,%,Good
2026-04-14T23:15:00Z,CP-001.LOAD_PCT,CP-001,73.4,%,Good
2026-04-14T23:30:00Z,CP-001.LOAD_PCT,CP-001,69.3,%,Good
2026-04-14T23:45:00Z,CP-001.LOAD_PCT,CP-001,65.0,%,Good
2026-04-15T00:00:00Z,CP-001.LOAD_PCT,CP-001,66.7,%,Good
2026-03-16T00:00:00Z,CP-002.LOAD_PCT,CP-002,66.4,%,Good
2026-03-16T00:15:00Z,CP-002.LOAD_PCT,CP-002,71.6,%,Good
2026-03-16T00:30:00Z,CP-002.LOAD_PCT,CP-002,66.8,%,Good
2026-03-16T00:45:00Z,CP-002.LOAD_PCT,CP-002,65.1,%,Good
2026-03-16T01:00:00Z,CP-002.LOAD_PCT,CP-002,71.1,%,Good
2026-03-16T01:15:00Z,CP-002.LOAD_PCT,CP-002,65.2,%,Good
2026-03-16T01:30:00Z,CP-002.LOAD_PCT,CP-002,67.2,%,Good
2026-03-16T01:45:00Z,CP-002.LOAD_PCT,CP-002,71.1,%,Good
2026-03-16T02:00:00Z,CP-002.LOAD_PCT,CP-002,63.8,%,Good
2026-03-16T02:15:00Z,CP-002.LOAD_PCT,CP-002,69.3,%,Good
2026-03-16T02:30:00Z,CP-002.LOAD_PCT,CP-002,65.2,%,Good
